community_id,tool_id,date_id,tool_score,rank
1,1386,4,13,
1,1387,4,8,
1,1388,4,8,
1,1389,4,3,
1,1390,4,3,
1,1391,4,0,
1,1392,4,2,
1,1393,4,0,
1,1394,4,7,
1,1395,4,7,
1,1396,4,0,
1,1397,4,0,
1,1398,4,32,
1,1399,4,0,
1,1400,4,0,
1,1401,4,1,
1,1402,4,40,
1,1403,4,0,
1,1404,4,0,
1,1405,4,0.9999999999999999,
1,1406,4,0,
1,1407,4,0.9999999999999999,
1,1408,4,0,
1,1409,4,2,
1,1410,4,2,
1,1411,4,2,
1,1412,4,0,
1,1413,4,15,
1,1414,4,0,
1,1415,4,0,
1,1416,4,1,
1,1417,4,0,
1,1418,4,0,
1,1419,4,0,
1,1420,4,1,
1,1421,4,0,
1,1422,4,19,
1,1423,4,0,
1,1424,4,0,
1,1425,4,0,
1,1426,4,0,
1,1427,4,0,
1,1428,4,0,
1,1429,4,0,
1,1430,4,1,
1,1431,4,0,
1,1432,4,0,
1,1433,4,0,
1,1434,4,0,
1,1435,4,22,
1,1436,4,0,
1,1437,4,0,
1,1438,4,1,
1,1439,4,0,
1,1440,4,0,
1,1441,4,0,
1,1442,4,0,
1,1443,4,0,
1,1444,4,0,
1,1445,4,0,
1,1446,4,0,
1,1447,4,41,
1,1448,4,0,
1,1449,4,0,
1,1450,4,0,
1,1451,4,0,
1,1452,4,0,
1,1453,4,22,
1,1454,4,1,
1,1455,4,0,
1,1456,4,0,
1,1457,4,1,
1,1458,4,31,
1,1459,4,0,
1,1460,4,0,
1,1461,4,0,
1,1462,4,0,
1,1463,4,0,
1,1464,4,0,
1,1465,4,0,
1,1466,4,1,
1,1467,4,7,
1,1468,4,0,
1,1469,4,1,
1,1470,4,28,
1,1471,4,0,
1,1472,4,0,
1,1473,4,0,
1,1474,4,0,
1,1475,4,16,
1,1476,4,1,
1,1477,4,0,
1,1478,4,0,
1,1479,4,42,
1,1480,4,0,
1,1481,4,0,
1,1482,4,0,
1,1483,4,0,
1,1484,4,11,
1,1485,4,27,
1,1486,4,17,
1,1487,4,23,
1,1488,4,0,
1,1489,4,0,
1,1490,4,0,
1,1491,4,0,
1,1492,4,0,
1,1493,4,0,
1,1494,4,0,
1,1495,4,7,
1,1496,4,0,
1,1497,4,42,
1,1498,4,5,
1,1499,4,0,
1,1500,4,0,
1,1501,4,0,
1,1502,4,0,
1,1503,4,0,
1,1504,4,0,
1,1505,4,0,
1,1506,4,0,
1,1507,4,7,
1,1508,4,0,
1,1509,4,1,
1,1510,4,0,
1,1511,4,0,
1,1512,4,0,
1,1513,4,0,
1,1514,4,0,
1,1515,4,0,
1,1516,4,0,
1,1517,4,0,
1,1518,4,7,
1,1519,4,1,
1,1520,4,0,
1,1521,4,0,
1,1522,4,0,
1,1523,4,1,
1,1524,4,0,
1,1525,4,0,
1,1526,4,3,
1,1527,4,0,
1,1528,4,0,
1,1529,4,26,
1,1530,4,0,
1,1531,4,0,
1,1532,4,2,
1,1533,4,0,
1,1534,4,0,
1,1535,4,23,
1,1536,4,0,
1,1537,4,0,
1,1538,4,0,
1,1539,4,0,
1,1540,4,0,
1,1541,4,0,
1,1542,4,17,
1,1543,4,0,
1,1544,4,0,
1,1545,4,0,
1,1546,4,27,
1,1547,4,0,
1,1548,4,2,
1,1549,4,0,
1,1550,4,0,
1,1551,4,0,
1,1552,4,0,
1,1553,4,30,
1,1554,4,2.9999999999999996,
1,1555,4,9,
1,1556,4,4,
1,1557,4,0,
1,1558,4,3,
1,1559,4,0,
1,1560,4,4,
1,1561,4,15,
1,1562,4,23,
1,1563,4,0,
1,1564,4,0,
1,1565,4,1,
1,1566,4,31,
1,1567,4,0,
1,1568,4,2,
1,1569,4,0,
1,1570,4,2,
1,1571,4,0.9999999999999998,
1,1572,4,2,
1,1573,4,0,
1,1574,4,0,
1,1575,4,0,
1,1576,4,0,
1,1577,4,0,
1,1578,4,1,
1,1579,4,18,
1,1580,4,16,
1,1581,4,0,
1,1582,4,5,
1,1583,4,0,
1,1584,4,0,
1,1585,4,0.9999999999999999,
1,1586,4,0,
1,1587,4,0,
1,1588,4,20,
1,1589,4,0,
1,1590,4,24,
1,1591,4,8,
1,1592,4,1,
1,1593,4,0,
1,1594,4,0,
1,1595,4,1,
1,1596,4,4,
1,1597,4,0,
1,1598,4,3,
1,1599,4,21,
1,1600,4,1,
1,1601,4,0,
1,1602,4,1,
1,1603,4,3,
1,1604,4,0,
1,1605,4,1,
1,1606,4,0,
1,1607,4,38,
1,1608,4,0,
1,1609,4,0,
1,1610,4,0,
1,1611,4,0,
1,1612,4,1,
1,1613,4,0,
1,1614,4,0,
1,1615,4,1,
1,1616,4,18,
1,1617,4,1,
1,1618,4,0,
1,1619,4,0,
1,1620,4,1,
1,1621,4,4,
1,1622,4,9,
1,1623,4,4,
1,1624,4,0,
1,1625,4,0,
1,1626,4,0,
1,1627,4,0,
1,1628,4,1,
1,1629,4,2,
1,1630,4,0,
1,1631,4,2,
1,1632,4,0,
1,1633,4,0,
1,1634,4,2,
1,1635,4,7,
1,1636,4,0,
1,1637,4,3,
1,1638,4,0,
1,1639,4,0,
1,1640,4,0,
1,1641,4,0.9999999999999999,
1,1642,4,0,
1,1643,4,0,
1,1644,4,5,
1,1645,4,1,
1,1646,4,0,
1,1647,4,0,
1,1648,4,1,
1,1649,4,0.9999999999999999,
1,1650,4,0,
1,1651,4,0,
1,1652,4,0,
1,1653,4,0,
1,1654,4,0,
1,1655,4,0,
1,1656,4,0,
1,1657,4,0,
1,1658,4,2,
1,1659,4,0,
1,1660,4,1,
1,1661,4,0,
1,1662,4,0,
1,1663,4,0,
1,1664,4,0,
1,1665,4,0,
1,1666,4,0,
1,1667,4,1.0000000000000002,
1,1668,4,0,
1,1669,4,0,
1,1670,4,0,
1,1671,4,0,
1,1672,4,0,
1,1673,4,0,
1,1674,4,0,
1,1675,4,1,
1,1676,4,20,
1,1677,4,0,
1,1678,4,0,
1,1679,4,0,
1,1680,4,0,
1,1681,4,0,
1,1682,4,1,
1,1683,4,0,
1,1684,4,0,
1,1685,4,0,
1,1686,4,0,
1,1687,4,0,
1,1688,4,0,
1,1689,4,1,
1,1690,4,0,
1,1691,4,0.9999999999999999,
1,1692,4,0,
1,1693,4,9,
1,1694,4,0,
1,1695,4,0,
1,1696,4,0,
1,1697,4,0,
1,1698,4,17,
1,1699,4,0,
1,1700,4,7,
1,1701,4,0,
1,1702,4,0,
1,1703,4,0,
1,1704,4,0,
1,1705,4,0,
1,1706,4,0,
1,1707,4,0,
1,1708,4,7,
1,1709,4,0,
1,1710,4,15,
1,1711,4,1,
1,1712,4,0,
1,1713,4,4,
1,1714,4,0,
1,1715,4,0,
1,1716,4,0,
1,1717,4,0,
1,1718,4,0,
1,1719,4,0,
1,1720,4,0,
1,1721,4,0,
1,1722,4,0,
1,1723,4,0,
1,1724,4,0,
1,1725,4,0,
1,1726,4,16,
1,1727,4,1.9999999999999998,
1,1728,4,0,
